Fecha,Mes,Día de la Semana,Día del Año,Hora,Temperatura (°C),Radiación Solar (W/m²),Generación FV (kWh),Consumo Agua (L),Consumo Energía (kWh)
2023-03-15 10:00:00,3,2,74,10,22.512211815618315,158.36712420357821,12.246537501715759,250.1214804243139,65.45183232286439
2023-03-15 11:00:00,3,2,74,11,19.157412914020792,362.48168605756547,28.03072660638005,279.5818893849228,67.1901338589678
2023-03-15 12:00:00,3,2,74,12,21.86921956155523,554.6207132433796,42.88884702630676,280.4796243354555,64.65561658803006
2023-03-15 13:00:00,3,2,74,13,20.674851347182745,675.2792046757777,52.21937410165999,290.31079081733344,68.18830229544605
2023-03-15 14:00:00,3,2,74,14,26.703229972810757,699.9161215859779,54.12454809774499,275.7325681439712,67.81147871866631
2023-03-15 15:00:00,3,2,74,15,22.009572912950453,635.14088560576,49.11547591433849,266.81480754651204,65.08215346861168
2023-03-15 16:00:00,3,2,74,16,22.6077541513841,588.4473798115968,45.50466481531443,263.37548788135854,65.8218897618822
2023-03-15 17:00:00,3,2,74,17,23.464315289896064,364.80526609424703,28.21040916486914,288.061401294245,63.62106059049079
2023-03-15 18:00:00,3,2,74,18,22.448549430560035,201.27694856610873,15.564756329584663,290.43023430158667,67.36953111285445
2023-03-15 19:00:00,3,2,74,19,25.751446618676635,47.008072363032845,3.6351365472622663,268.9743671869662,67.19063667829789
2023-03-15 20:00:00,3,2,74,20,21.116045814346226,1.0593259883366478e-29,8.191773076607872e-31,273.6810188829222,63.0441785680605
2023-03-15 21:00:00,3,2,74,21,22.750559448289614,0.0,0.0,287.09217750623816,69.85241405479401
2023-03-15 22:00:00,3,2,74,22,20.876403366419034,0.0,0.0,281.1498034702499,66.30455656900773
2023-03-15 23:00:00,3,2,74,23,19.721299515373715,0.0,0.0,271.5913314560693,65.04486361872723
2023-03-16 00:00:00,3,3,75,0,21.23864669213901,0.0,0.0,266.8688176230848,67.98231850794825
2023-03-16 01:00:00,3,3,75,1,22.388111279852758,0.0,0.0,266.0524713887893,64.54082436360373
2023-03-16 02:00:00,3,3,75,2,21.603580424915062,0.0,0.0,283.99895743425503,68.19883408764164
2023-03-16 03:00:00,3,3,75,3,21.07734291420187,0.0,0.0,270.7953808176729,63.23239216448647
2023-03-16 04:00:00,3,3,75,4,19.649549946605916,0.0,0.0,270.39921935438605,65.14105535998002
2023-03-16 05:00:00,3,3,75,5,22.295973728692193,0.0,0.0,280.58444546673365,65.41006103263757
2023-03-16 06:00:00,3,3,75,6,19.452744125887577,0.0,0.0,275.27142679518954,64.49681678118444
2023-03-16 07:00:00,3,3,75,7,23.982296801328786,0.0,0.0,278.35980898220174,64.11144188589014
2023-03-16 08:00:00,3,3,75,8,22.627064379818588,0.0,0.0,271.2250746965797,64.61120409300423
2023-03-16 09:00:00,3,3,75,9,19.54708187501972,50.390875062033906,3.896728846311451,270.8092956150907,64.52024408501619
2023-03-16 10:00:00,3,3,75,10,21.843766719849853,186.88500761986293,14.451826828546874,267.12100880417427,64.64675098980227
2023-03-16 11:00:00,3,3,75,11,20.957872062768416,387.50029779684183,29.965417082365793,281.5550912024014,68.45331150788334
2023-03-16 12:00:00,3,3,75,12,23.100533894787944,532.8374967436778,41.204349823284595,275.3159410132663,66.45162704219636
2023-03-16 13:00:00,3,3,75,13,25.14308576599587,714.1743706737225,55.227139200791136,277.39696436502834,65.40877608469499
2023-03-16 14:00:00,3,3,75,14,18.711839934658094,695.3581079995053,53.772076682981464,264.2680433316147,67.1149000482332
2023-03-16 15:00:00,3,3,75,15,22.692237032244417,615.1363851864807,47.56852691327645,281.4224829644299,65.3942255759241
2023-03-16 16:00:00,3,3,75,16,22.1419192828163,498.70360696458556,38.564774448273525,277.5862043428739,63.99670168947657
2023-03-16 17:00:00,3,3,75,17,23.804865026850514,328.3595193218691,25.392057774891207,281.7684462714232,62.3735060994367
2023-03-16 18:00:00,3,3,75,18,22.88857813042496,195.07596494951707,15.085233961605722,277.916801901572,67.56255520382233
2023-03-16 19:00:00,3,3,75,19,20.958246210471945,43.81611610324457,3.3883024127414965,277.32557035900186,61.13350871263742
2023-03-16 20:00:00,3,3,75,20,21.824077002616345,1.1151111471964672e-29,8.623159984371467e-31,256.26391665457504,62.567640705345056
2023-03-16 21:00:00,3,3,75,21,20.870133160342604,0.0,0.0,285.84293922794143,66.59412224622345
2023-03-16 22:00:00,3,3,75,22,24.614199151146778,0.0,0.0,261.2608311041906,65.5503721677995
2023-03-16 23:00:00,3,3,75,23,22.504808171293465,0.0,0.0,284.8361617372971,68.50325835572953
2023-03-17 00:00:00,3,4,76,0,26.36540658159005,0.0,0.0,274.7436297840064,64.37206192204876
2023-03-17 01:00:00,3,4,76,1,22.441703582454792,0.0,0.0,259.4045147709942,67.19922863682325
2023-03-17 02:00:00,3,4,76,2,21.14621167626311,0.0,0.0,274.6103723681509,65.30749009504224
2023-03-17 03:00:00,3,4,76,3,19.53559642485838,0.0,0.0,260.46935767817496,66.7588102191905
2023-03-17 04:00:00,3,4,76,4,18.956745857572145,0.0,0.0,286.55152322374397,66.00026110832574
2023-03-17 05:00:00,3,4,76,5,19.394753324073054,0.0,0.0,270.31432338557346,66.66843185281378
2023-03-17 06:00:00,3,4,76,6,23.097278512107003,0.0,0.0,265.0598502614646,66.09032284382653
2023-03-17 07:00:00,3,4,76,7,23.580475256543902,0.0,0.0,282.08017945199185,66.24737663992438
2023-03-17 08:00:00,3,4,76,8,19.40064380601977,0.0,0.0,275.04819655288287,63.483279048547764
2023-03-17 09:00:00,3,4,76,9,24.353101838236267,54.46367929876422,4.211678998201231,280.673369000501,65.81170407151524
2023-03-17 10:00:00,3,4,76,10,21.596903106717157,159.79336043724854,12.356828419794795,274.33272952599543,66.86567887696107
2023-03-17 11:00:00,3,4,76,11,22.856611234055134,352.74530725173366,27.277811954578628,287.03823020870544,65.55707256147079
2023-03-17 12:00:00,3,4,76,12,25.787466466594886,503.3661278662254,38.925327418857655,271.4565667841785,65.45694251481981
2023-03-17 13:00:00,3,4,76,13,24.356703841815097,701.7964056799177,54.26995055918461,259.71281282763243,61.894485649102485
2023-03-17 14:00:00,3,4,76,14,22.02596391427237,675.9257423090621,52.26937088863271,264.5286593072734,68.7285606023585
2023-03-17 15:00:00,3,4,76,15,20.780640759253462,702.7751584837376,54.345637561630156,279.8235788625182,62.925100709910865
2023-03-17 16:00:00,3,4,76,16,18.259394407425425,541.6928449330078,41.88913433419087,268.89373041724537,64.4240728219269
2023-03-17 17:00:00,3,4,76,17,21.124718571599196,353.80562511780846,27.359806387298967,288.305557875621,64.08368910600993
2023-03-17 18:00:00,3,4,76,18,22.140764732428647,187.75282741752162,14.518935376171294,263.7649052781706,66.25388096189442
2023-03-17 19:00:00,3,4,76,19,20.588666155781667,48.10678519669815,3.7201000647142966,285.6539024055521,66.34430038527437
2023-03-17 20:00:00,3,4,76,20,22.300511275899424,1.0155581453240362e-29,7.8533161313809495e-31,271.1412049658238,66.97905928840615
2023-03-17 21:00:00,3,4,76,21,22.716728976001573,0.0,0.0,288.5470369163829,67.06798760121814
2023-03-17 22:00:00,3,4,76,22,22.11331324646788,0.0,0.0,280.52800862573866,69.1073051227121
2023-03-17 23:00:00,3,4,76,23,21.263020048437117,0.0,0.0,277.3967474833943,65.04953565252346
2023-03-18 00:00:00,3,5,77,0,23.001174890151944,0.0,0.0,89.5873987167056,37.77900058943208
2023-03-18 01:00:00,3,5,77,1,23.547746845357306,0.0,0.0,95.20993487723929,38.97186884504709
2023-03-18 02:00:00,3,5,77,2,20.483067391332796,0.0,0.0,82.43536024759103,37.23104104065734
2023-03-18 03:00:00,3,5,77,3,25.48573030571103,0.0,0.0,64.17342096133954,38.75101290091964
2023-03-18 04:00:00,3,5,77,4,22.466689281649966,0.0,0.0,94.94385175812118,36.33938135392555
2023-03-18 05:00:00,3,5,77,5,22.701564792108183,0.0,0.0,80.23094885124759,37.77006712190328
2023-03-18 06:00:00,3,5,77,6,24.080294392731602,0.0,0.0,108.54238882410047,36.06657131153618
2023-03-18 07:00:00,3,5,77,7,23.130297808745492,0.0,0.0,76.91647935651112,41.85854048845693
2023-03-18 08:00:00,3,5,77,8,24.570138814044977,0.0,0.0,79.13543768805874,39.66369582008568
2023-03-18 09:00:00,3,5,77,9,23.238113876622137,51.92185510508151,4.01511960831998,90.3878509587465,43.20214364765061
2023-03-18 10:00:00,3,5,77,10,21.438990796937613,187.53427598965013,14.502034783507623,90.55922474768887,41.6626339846248
2023-03-18 11:00:00,3,5,77,11,23.386872596630692,379.1694874071882,29.321195105300486,87.16963340208683,41.85991453011502
2023-03-18 12:00:00,3,5,77,12,20.376413131577166,568.733459059345,43.9801863541917,77.34413785128267,39.162148879505175
2023-03-18 13:00:00,3,5,77,13,22.880984957771535,725.4691161294446,56.10056242225486,71.3414575372605,40.42157258662075
2023-03-18 14:00:00,3,5,77,14,22.597405564929566,747.740835410346,57.82283556936731,76.17254199189846,37.64868928981575
2023-03-18 15:00:00,3,5,77,15,22.24763183167341,700.9498052139095,54.204482903520095,67.77681693924254,38.37677272150902
2023-03-18 16:00:00,3,5,77,16,22.40679052334063,594.5802340447435,45.978918734721596,103.57785160430248,39.469529849902024
2023-03-18 17:00:00,3,5,77,17,18.90016745522321,350.0405187165889,27.06865052415901,72.6971616410274,35.96318904474013
2023-03-18 18:00:00,3,5,77,18,21.566415730736566,172.63655108393945,13.349992984014568,80.00285458721977,38.42851846905294
2023-03-18 19:00:00,3,5,77,19,22.84955534850072,45.15193442751329,3.491601309440578,89.86789215685724,41.02741084165495
2023-03-18 20:00:00,3,5,77,20,22.98357833021329,1.1135402359277357e-29,8.611012119806054e-31,82.9956103798378,38.461136862835794
2023-03-18 21:00:00,3,5,77,21,20.608515264366574,0.0,0.0,77.03003605839137,37.96901200234978
2023-03-18 22:00:00,3,5,77,22,25.19528122794789,0.0,0.0,81.45750112684065,38.672605918369825
2023-03-18 23:00:00,3,5,77,23,20.931515849789488,0.0,0.0,76.8575015669135,40.93759104450201
2023-03-19 00:00:00,3,6,78,0,24.703620283406416,0.0,0.0,80.7007144221185,40.20874009471223
2023-03-19 01:00:00,3,6,78,1,23.61909460609631,0.0,0.0,87.15074872313444,39.03621830416631
2023-03-19 02:00:00,3,6,78,2,21.472251262665335,0.0,0.0,72.87840988086961,39.522051816308455
2023-03-19 03:00:00,3,6,78,3,26.315327667571967,0.0,0.0,94.04968997999678,41.200849926468635
2023-03-19 04:00:00,3,6,78,4,20.37743221883998,0.0,0.0,83.97215029168854,42.10157009383863
2023-03-19 05:00:00,3,6,78,5,24.603014229572945,0.0,0.0,77.41040339455427,38.537241037135246
2023-03-19 06:00:00,3,6,78,6,24.7658705184389,0.0,0.0,80.08894447677852,39.32189904229609
2023-03-19 07:00:00,3,6,78,7,21.42346546419965,0.0,0.0,94.91978719763452,41.97646775145667
2023-03-19 08:00:00,3,6,78,8,25.5496364824816,0.0,0.0,91.4293709531831,40.532540492539574
2023-03-19 09:00:00,3,6,78,9,22.264612853155036,48.36207848967904,3.7398419076135085,85.64499892439468,36.68096140784025
2023-03-19 10:00:00,3,6,78,10,23.342093140912656,199.78922230110678,15.44971038435923,77.24058485483592,37.70044325106315
2023-03-19 11:00:00,3,6,78,11,23.285349559895383,320.3012725585841,24.768913156455184,88.9277201302558,37.76258608512926
2023-03-19 12:00:00,3,6,78,12,22.496088399411846,535.5234056686435,41.41205129252074,83.38687781405294,38.65542379225596
2023-03-19 13:00:00,3,6,78,13,24.386322428672507,706.7424322724979,54.652427038789384,100.70197330559778,40.22646133544616
2023-03-19 14:00:00,3,6,78,14,24.35168332345737,757.9489598957127,58.61223033776332,82.869833439628,43.25724030642652
2023-03-19 15:00:00,3,6,78,15,19.26764193587658,748.9532470183944,57.916591418633054,100.08346065217995,39.320846641526956
2023-03-19 16:00:00,3,6,78,16,25.373386368109248,596.2492417187327,46.10798318021778,85.19359259003026,40.80582630891777
2023-03-19 17:00:00,3,6,78,17,19.439721906281594,360.40531901644226,27.870161040993167,72.87683205740178,41.754419233024336
2023-03-19 18:00:00,3,6,78,18,24.829798291036255,200.0203203686939,15.46758120928904,116.2124583933093,42.460427378770596
2023-03-19 19:00:00,3,6,78,19,25.01811615600811,46.849953830409284,3.622909233359657,68.77569780340977,41.75644026481768
2023-03-19 20:00:00,3,6,78,20,20.582773021922545,1.1722603710770649e-29,9.065095213647971e-31,63.4780422520623,37.992900770977975
2023-03-19 21:00:00,3,6,78,21,21.943077306443772,0.0,0.0,62.497924797642426,36.58541134662648
2023-03-19 22:00:00,3,6,78,22,20.55329654538107,0.0,0.0,110.64210437308307,38.22954681970427
2023-03-19 23:00:00,3,6,78,23,22.33486382177547,0.0,0.0,104.48518742204644,39.82376159616069
2023-03-20 00:00:00,3,0,79,0,22.249477650115914,0.0,0.0,279.9306831044301,64.40073120080667
2023-03-20 01:00:00,3,0,79,1,24.424867283026074,0.0,0.0,282.831986277829,62.6365719274476
2023-03-20 02:00:00,3,0,79,2,25.48616371072661,0.0,0.0,280.99978101544184,63.45606289676715
2023-03-20 03:00:00,3,0,79,3,25.656913840067308,0.0,0.0,260.7840043210989,71.89995281432364
2023-03-20 04:00:00,3,0,79,4,21.74121016533079,0.0,0.0,293.0788415045208,65.44819979978931
2023-03-20 05:00:00,3,0,79,5,22.447102470998338,0.0,0.0,291.769165312818,69.48705853363576
2023-03-20 06:00:00,3,0,79,6,19.498669834045494,0.0,0.0,266.17963544507813,65.41732754938414
2023-03-20 07:00:00,3,0,79,7,21.253806085495018,0.0,0.0,281.7473969761131,67.4720382394291
2023-03-20 08:00:00,3,0,79,8,24.795249484682312,0.0,0.0,277.75642376381114,65.60041733277808
2023-03-20 09:00:00,3,0,79,9,26.09671186558386,47.347745913519084,3.6614035196234194,276.3789762369844,65.90141801111493
2023-03-20 10:00:00,3,0,79,10,20.396848474727552,197.57657264572921,15.278606077710922,271.6995924020413,67.44359219519106
2023-03-20 11:00:00,3,0,79,11,21.680617700181607,363.21592118182974,28.087505044642402,277.3673348657201,65.08191078714333
2023-03-20 12:00:00,3,0,79,12,22.812734704569543,523.0919876999114,40.45072912973475,273.2221076987196,63.49849083621779
2023-03-20 13:00:00,3,0,79,13,23.425868536126607,698.0397214834359,53.97944598555115,289.1329789894711,64.27638825117171
2023-03-20 14:00:00,3,0,79,14,21.246339178644103,835.0197469403487,64.57211808956451,278.21415306170036,64.26559331378971
2023-03-20 15:00:00,3,0,79,15,23.713668307415574,703.118496787063,54.372187929508556,271.5651164758464,66.05433845069699
2023-03-20 16:00:00,3,0,79,16,21.917867524345564,539.0244929208584,41.682790541886106,278.2384355677611,62.094780675281086
2023-03-20 17:00:00,3,0,79,17,22.83664167673084,330.2345187286114,25.53705157120999,277.07757707968017,66.49721605898895
2023-03-20 18:00:00,3,0,79,18,23.958114714494794,181.4678723036386,14.032919488177859,276.6567162000067,68.4193889801771
2023-03-20 19:00:00,3,0,79,19,22.878390758109273,50.14592178108695,3.877786597051251,285.2614536411397,64.87070194520545
2023-03-20 20:00:00,3,0,79,20,21.992774437434257,1.0760222439839121e-29,8.320885303625148e-31,275.7241569446816,64.5775283606137
2023-03-20 21:00:00,3,0,79,21,22.646326610635732,0.0,0.0,272.7797730100513,69.82144269612816
2023-03-20 22:00:00,3,0,79,22,22.688820300076724,0.0,0.0,264.8894089034972,68.83075045235452
2023-03-20 23:00:00,3,0,79,23,22.12552415872314,0.0,0.0,278.40461688379315,66.74194434667079
2023-03-21 00:00:00,3,1,80,0,22.448794429287645,0.0,0.0,291.9503884664686,64.46721874636637
2023-03-21 01:00:00,3,1,80,1,26.163680895631284,0.0,0.0,278.2587600976332,67.12998963788093
2023-03-21 02:00:00,3,1,80,2,24.088225450504325,0.0,0.0,274.4788650815741,63.945236648334905
2023-03-21 03:00:00,3,1,80,3,22.37542591856353,0.0,0.0,271.92449685702957,63.31635426638245
2023-03-21 04:00:00,3,1,80,4,24.36029536364332,0.0,0.0,262.25851083588765,66.86662141418402
2023-03-21 05:00:00,3,1,80,5,22.29874757510983,0.0,0.0,291.2613773569601,65.00571753314605
2023-03-21 06:00:00,3,1,80,6,25.31263582979513,0.0,0.0,284.34387284815483,61.91573286496639
2023-03-21 07:00:00,3,1,80,7,23.705670939018038,0.0,0.0,287.1931582493566,67.13579091513736
2023-03-21 08:00:00,3,1,80,8,22.75178226661339,0.0,0.0,282.00755095568144,68.88261109087436
2023-03-21 09:00:00,3,1,80,9,23.861820406242405,49.45088009966894,3.824038989651376,271.44327937941114,67.28152332557093
2023-03-21 10:00:00,3,1,80,10,19.82463425048485,195.29823619190302,15.102422207708702,276.3284231547963,64.96465323934915
2023-03-21 11:00:00,3,1,80,11,20.71285161680224,392.1699405664812,30.326520787352514,274.4914602600793,61.681534490297295
2023-03-21 12:00:00,3,1,80,12,20.578536541823738,556.4142942763556,43.02754473577878,275.3282536387944,66.25496864436255
2023-03-21 13:00:00,3,1,80,13,23.252272744149263,661.0908236413244,51.12218589861033,275.38956644613734,64.64847235794946
2023-03-21 14:00:00,3,1,80,14,26.431416553592033,777.5813003370448,60.130400189431256,290.5446190264702,64.15975875060596
2023-03-21 15:00:00,3,1,80,15,27.428986847007113,686.313662287767,53.07266925136926,299.7140052074546,62.068744480023675
2023-03-21 16:00:00,3,1,80,16,24.242488757503363,521.2179326637662,40.305808361640686,270.774114394558,69.71626863773429
2023-03-21 17:00:00,3,1,80,17,23.968075504510765,346.29443982759295,26.778966059474907,277.8047579626557,63.76787408766734
2023-03-21 18:00:00,3,1,80,18,19.36427108631637,166.18456760311273,12.851060784192441,281.66467606304803,62.31907892622966
2023-03-21 19:00:00,3,1,80,19,21.881038955153805,47.76743203788485,3.6938578682569663,269.69232638622594,69.35154767140742
2023-03-21 20:00:00,3,1,80,20,21.39081905080537,1.1904059723271944e-29,9.205415237338766e-31,280.02497737085463,66.02438883447559
2023-03-21 21:00:00,3,1,80,21,21.724691358119617,0.0,0.0,283.01323101924055,65.71417909992864
2023-03-21 22:00:00,3,1,80,22,22.63009891745227,0.0,0.0,278.716742463649,66.58106014724211
2023-03-21 23:00:00,3,1,80,23,22.022205399227595,0.0,0.0,285.7671420051042,66.8336410820024
2023-03-22 00:00:00,3,2,81,0,19.108627270004728,0.0,0.0,280.50643189076936,66.46419189506557
2023-03-22 01:00:00,3,2,81,1,24.56304740299137,0.0,0.0,251.84484531182213,63.02422325113534
2023-03-22 02:00:00,3,2,81,2,20.92174083927669,0.0,0.0,270.8981093044393,62.86920247744352
2023-03-22 03:00:00,3,2,81,3,23.545720618978603,0.0,0.0,294.8272172304656,64.57978821333903
2023-03-22 04:00:00,3,2,81,4,27.21539223025625,0.0,0.0,285.70596527209494,65.01752940936227
2023-03-22 05:00:00,3,2,81,5,21.228457707583456,0.0,0.0,251.99146658162164,65.31767581648296
2023-03-22 06:00:00,3,2,81,6,18.006651845263644,0.0,0.0,265.4015428733973,66.49486268128469
2023-03-22 07:00:00,3,2,81,7,22.49521844699608,0.0,0.0,287.72134696636857,65.47860049028806
2023-03-22 08:00:00,3,2,81,8,25.269146160753444,0.0,0.0,274.74159914053655,64.67634374784727
2023-03-22 09:00:00,3,2,81,9,26.98392179919749,47.90117776934289,3.704200432247013,253.48072207047224,66.82715980066453
2023-03-22 10:00:00,3,2,81,10,20.60812770185147,178.70417007079996,13.81920225861874,291.097050325985,67.46539010171641
2023-03-22 11:00:00,3,2,81,11,24.060625337229347,391.9685492010945,30.310947183164565,287.7418534031649,64.42016171922471
2023-03-22 12:00:00,3,2,81,12,22.136605977196197,595.3337663368105,46.037189423918996,272.2100202585303,63.301853622646426
2023-03-22 13:00:00,3,2,81,13,22.85533018214803,686.6248757390027,53.09673540285596,292.9534010113212,66.39811830551241
2023-03-22 14:00:00,3,2,81,14,28.355913584790372,774.586619895477,59.89882140363371,272.58903791031224,65.19643071462757
2023-03-22 15:00:00,3,2,81,15,20.061286233965994,640.5161589781179,49.53114606852993,274.27409642595416,67.7099048444342
2023-03-22 16:00:00,3,2,81,16,23.57470621374545,606.9371954169402,46.9344831652364,275.6461905903765,64.06730877426513
2023-03-22 17:00:00,3,2,81,17,24.002613234287168,423.8930959449176,32.77967395262291,261.54841888781846,63.626153326177324
2023-03-22 18:00:00,3,2,81,18,25.238799540634997,191.60291668810464,14.81666296877781,284.63022232632244,64.77106810837523
2023-03-22 19:00:00,3,2,81,19,23.263193197698094,42.61291773116512,3.2952590234662535,285.70419547886945,67.07730214205488
2023-03-22 20:00:00,3,2,81,20,23.683327969764505,1.0684879058220143e-29,8.262622229572176e-31,275.91786822992873,65.33448694892947
2023-03-22 21:00:00,3,2,81,21,22.28392975591272,0.0,0.0,287.56567839003657,65.86054099146975
2023-03-22 22:00:00,3,2,81,22,23.605480773246516,0.0,0.0,264.5918849339053,65.04730747125495
2023-03-22 23:00:00,3,2,81,23,22.380842339761482,0.0,0.0,287.36394904008773,68.0687363835699
2023-03-23 00:00:00,3,3,82,0,24.41121100660286,0.0,0.0,284.7634155721675,67.07931241537742
2023-03-23 01:00:00,3,3,82,1,22.42884655480349,0.0,0.0,274.6025554038318,63.06800170890672
2023-03-23 02:00:00,3,3,82,2,23.922268014695128,0.0,0.0,285.6505886351817,67.91556727819265
2023-03-23 03:00:00,3,3,82,3,23.1095415995208,0.0,0.0,272.6935598321268,67.29401226360658
2023-03-23 04:00:00,3,3,82,4,25.420167728435093,0.0,0.0,292.5605430003061,68.282761591134
2023-03-23 05:00:00,3,3,82,5,23.065279779713784,0.0,0.0,286.7799508548903,65.0557695450411
2023-03-23 06:00:00,3,3,82,6,19.622002290476992,0.0,0.0,285.1458608074903,64.23519577369134
2023-03-23 07:00:00,3,3,82,7,25.69191022831874,0.0,0.0,276.8857122692354,65.9478506055624
2023-03-23 08:00:00,3,3,82,8,21.356602625165518,0.0,0.0,289.26125225346084,66.43929849357359
2023-03-23 09:00:00,3,3,82,9,21.860534549593115,43.270073356007345,3.346076900248232,293.54653931621516,68.483906641321
2023-03-23 10:00:00,3,3,82,10,21.976744638803773,182.46166051633136,14.109769179530847,297.57836096708627,67.38625647360382
2023-03-23 11:00:00,3,3,82,11,25.91694341323239,333.0922391082303,25.75803922868258,276.05656325717,66.4113821339468
2023-03-23 12:00:00,3,3,82,12,18.896718798933364,558.3118825060805,43.17428532688952,289.6948044866157,65.85815683809346
2023-03-23 13:00:00,3,3,82,13,29.443564294210745,727.3319820217203,56.24461793330332,295.4638388681397,66.14372155532443
2023-03-23 14:00:00,3,3,82,14,25.28018084502286,816.812358021236,63.16413980917594,279.0789933358167,65.32457158554124
2023-03-23 15:00:00,3,3,82,15,23.614545055149076,701.7888207360508,54.26936401510242,295.5637207776234,67.47108186590496
2023-03-23 16:00:00,3,3,82,16,23.058279225658183,549.3356264365622,42.48015100366313,283.09808069346235,63.20883403009262
2023-03-23 17:00:00,3,3,82,17,23.73917537660607,321.59300866462036,24.868803173050786,271.3228961492376,66.1305967879714
2023-03-23 18:00:00,3,3,82,18,24.210312083649434,185.85363015429616,14.372070358420842,274.40978122192683,68.20148756098888
2023-03-23 19:00:00,3,3,82,19,24.45849839879087,49.95039353919672,3.862666388491581,267.0752895996786,63.84180238789399
2023-03-23 20:00:00,3,3,82,20,24.279276158897652,1.1608937148266059e-29,8.977196804972307e-31,281.12038295805877,70.00254179067481
2023-03-23 21:00:00,3,3,82,21,23.347228589401254,0.0,0.0,279.90759829991407,63.95863019463955
2023-03-23 22:00:00,3,3,82,22,22.773390386276102,0.0,0.0,283.39333711132963,65.10382311648304
2023-03-23 23:00:00,3,3,82,23,22.865520659583733,0.0,0.0,295.12645516158744,68.16507596167094
2023-03-24 00:00:00,3,4,83,0,22.879091002319846,0.0,0.0,282.35139017843267,69.09274570374404
2023-03-24 01:00:00,3,4,83,1,25.536447756759337,0.0,0.0,279.84443016401457,66.90363842689912
2023-03-24 02:00:00,3,4,83,2,24.456021007586934,0.0,0.0,280.52067121674736,66.85095011863736
2023-03-24 03:00:00,3,4,83,3,17.388130293696648,0.0,0.0,263.98222814974645,69.76442067529032
2023-03-24 04:00:00,3,4,83,4,24.58070911608473,0.0,0.0,289.3503760522745,63.452466309423244
2023-03-24 05:00:00,3,4,83,5,23.65837995246276,0.0,0.0,281.007798520836,62.73901026062945
2023-03-24 06:00:00,3,4,83,6,23.231490050133413,0.0,0.0,283.31904088563255,62.339967386486634
2023-03-24 07:00:00,3,4,83,7,22.49187065684744,0.0,0.0,280.50807388517035,64.48616061826733
2023-03-24 08:00:00,3,4,83,8,25.517133002997237,0.0,0.0,283.7895742687102,64.75649710408963
2023-03-24 09:00:00,3,4,83,9,25.163960487270923,46.47887708125488,3.5942138501013714,269.3981378256871,66.9498222730356
2023-03-24 10:00:00,3,4,83,10,21.72315222737799,180.8096614075779,13.982020007220667,282.50491769789033,68.20418211077669
2023-03-24 11:00:00,3,4,83,11,24.08301213727428,335.55752042917067,25.948679554450987,276.4754003659862,68.00590012307099
2023-03-24 12:00:00,3,4,83,12,21.325594093942637,594.3421247211289,45.96050572901843,282.8650146079881,67.94743585996837
2023-03-24 13:00:00,3,4,83,13,20.50967123344735,700.7215520604046,54.18683207593615,272.36609913815346,64.27257382565432
2023-03-24 14:00:00,3,4,83,14,22.015473113845278,702.5413848595135,54.327559835774046,287.3013686744441,66.95827347229032
2023-03-24 15:00:00,3,4,83,15,24.993694507790728,675.7327405845574,52.25444605578669,282.72977648582,64.72109871494133
2023-03-24 16:00:00,3,4,83,16,25.175157653777383,620.8264839217882,48.008542528265025,269.56093061620174,67.39046862186521
2023-03-24 17:00:00,3,4,83,17,24.295078403219794,370.1055887643716,28.620283377571475,291.9790788990874,66.27401523697316
2023-03-24 18:00:00,3,4,83,18,24.719099136721205,183.6932430605029,14.205007518229646,277.37231066473413,67.95855620767054
2023-03-24 19:00:00,3,4,83,19,24.301264137255124,46.676117953880876,3.60946649648005,278.92952377680973,70.94119085180259
2023-03-24 20:00:00,3,4,83,20,21.985944372579304,9.735399549759672e-30,7.528389258812133e-31,290.49789280614687,66.12300874398348
2023-03-24 21:00:00,3,4,83,21,24.13275265237309,0.0,0.0,293.2495244218266,63.98199500172303
2023-03-24 22:00:00,3,4,83,22,24.869726613480573,0.0,0.0,277.8569448226428,62.92626819089968
2023-03-24 23:00:00,3,4,83,23,24.777490222652357,0.0,0.0,283.6305714419511,64.39506369116494
2023-03-25 00:00:00,3,5,84,0,25.747574642108948,0.0,0.0,91.87629237851965,41.89216447732157
2023-03-25 01:00:00,3,5,84,1,24.78635559356179,0.0,0.0,97.6892179968964,40.72748828238314
2023-03-25 02:00:00,3,5,84,2,24.07264431424283,0.0,0.0,85.94337694083644,40.21909890555047
2023-03-25 03:00:00,3,5,84,3,25.51004837579252,0.0,0.0,89.77396791833912,40.52138796796514
2023-03-25 04:00:00,3,5,84,4,23.316705380661542,0.0,0.0,75.91717025050482,41.19722904017815
2023-03-25 05:00:00,3,5,84,5,21.605998596704225,0.0,0.0,69.93357147134955,36.644399502284024
2023-03-25 06:00:00,3,5,84,6,23.043613971272134,0.0,0.0,90.60558304366354,41.731006842422524
2023-03-25 07:00:00,3,5,84,7,21.879942609546763,0.0,0.0,76.98734057868205,40.53727841955781
2023-03-25 08:00:00,3,5,84,8,22.0193913492109,0.0,0.0,75.8130324550001,36.87702375610501
2023-03-25 09:00:00,3,5,84,9,23.080710557728626,51.3984600381497,3.9746454420583395,91.47080146225207,40.42936791215527
2023-03-25 10:00:00,3,5,84,10,21.78490805715974,182.4056054703288,14.10543444006719,83.58211469577968,37.15365416842947
2023-03-25 11:00:00,3,5,84,11,22.75382483988158,412.8297173410824,31.924142341192116,87.33230660173587,40.77885005338806
